ind.,germ. Date,Dam ,sire,famdam,inddam,famsire,indsire,diallel block,stage,flower,meas date,date,GSDL,GSDC,GSDR,GAD,ASD,GWL,GWR,GWTot,GHL,GHR,SWL,SWC,SWR,UBL,UBC,UBR,UBW,LBL,LBC,LBR,LBW,nbre stam fl,st. fl. C,st. fl. R.,color,Self 0=no/1=yes,Cot1,Cot2,age(days),rem
51501,10/2/1999,70.10.139,25.10.081,70,10139,25,10081,10,3,1,2/22/2000,87,4.12,5.08,3.64,4.92,5.66,3.54,3.43,6.99,2.89,3.11,1.23,1.28,1.38,16.79,19.96,16.22,21.36,18.18,20.84,17.25,19.88,3,3,3,1,0,17.7,17.57,6,
51501,10/2/1999,70.10.139,25.10.081,70,10139,25,10081,10,3,2,3/2/2000,96,4.37,5.79,5.07,4.94,3.58,3.83,4.03,7.06,3.45,3.37,1.53,1.46,1.61,19.81,21.87,19.46,23.66,21.85,24.79,20.68,24.68,3,3,3,3,0,,,,
51502,10/2/1999,80.10.065,20.10.173,80,10065,20,10173,11,3,1,3/14/2000,108,4.74,5.59,4.46,4.91,6.07,3.8,3.9,7.04,3.24,3.33,1.51,1.61,1.59,18.8,20.89,17.69,22.36,19.43,23.27,19.46,21.79,3,3,3,2,0,17.21,16.96,6,
51502,10/2/1999,80.10.065,20.10.173,80,10065,20,10173,11,2,2,3/21/2000,115,3.93,4.55,3.16,4.34,4.33,5.43,4.38,8,3.64,3.53,1.26,1.25,1.32,17.82,17.97,16.74,21.05,17.69,20.54,17.48,20.23,3,2,3,3,0,,,,
51503,10/2/1999,34.10.109,75.10.038,34,10109,75,10038,11,1,1,3/21/2000,115,4.01,5.12,3.45,5.55,2.14,3.28,3.28,6.21,1.85,2.06,1.53,1.48,1.54,13.97,15.9,13.42,17.57,14.53,16.53,14.27,17.17,2,3,2,1,0,15.87,15.38,6,
51503,10/2/1999,34.10.109,75.10.038,34,10109,75,10038,11,1,2,3/21/2000,115,4.49,5.55,4,4.17,3.3,3.13,2.62,5.31,2.38,2.52,1.21,1.23,1.21,13.78,14.73,13.16,16.71,14.98,16.12,14.55,17.38,3,3,3,2,0,,,,
51504,10/2/1999,62.10.127,62.10.127,62,10127,62,10127,12,1,1,1/24/2000,58,2.81,3.61,2.87,4.91,4.5,2.89,2.56,5.3,2.05,2.14,0.92,0.91,0.9,17.51,19.76,16.88,16.99,13.28,17.82,12.41,12.51,3,3,3,5,1,16.13,16.54,6,
51504,10/2/1999,62.10.127,62.10.127,62,10127,62,10127,12,3,2,3/5/2000,99,3.86,4.6,4.29,4.68,4.63,3.16,3.35,6.59,3.15,3.27,1.29,1.3,1.28,18.83,21.72,18.02,21.47,18.83,24.12,19.74,22.06,3,3,3,1,1,,,,
51505,10/4/1999,81.10.142,74.10.046,81,10142,74,10046,10,1,1,2/24/2000,89,5.01,5.65,4.73,4.1,5.9,3.58,4.18,7.31,3.54,3.93,1.46,1.55,1.44,18.01,21.39,19.4,23.09,18.69,23.34,20.17,22.75,3,3,3,3,0,15.77,15.28,4,
51505,10/4/1999,81.10.142,74.10.046,81,10142,74,10046,10,1,2,3/13/2000,107,4.31,5.48,5.07,5.17,2.62,3.74,3.78,7.34,3.54,3.65,1.61,1.6,1.6,18.21,20.58,19.45,23.01,19.37,23.16,20.41,24.94,3,3,3,2,0,,,,
51506,10/4/1999,10.10.052,10.10.052,10,10052,10,10052,12,3,1,2/1/2000,66,3.84,4.66,3.85,5.39,3,3.97,2.93,6.09,3.06,2.34,1.41,1.35,1.35,16.81,18.69,16.73,19.36,17.14,20.51,16.71,18.07,1,3,3,2,1,12.03,12.05,4,
51506,10/4/1999,10.10.052,10.10.052,10,10052,10,10052,12,1,2,2/18/2000,83,3.54,4.55,3.61,4.27,1.42,3.12,3.45,5.81,2.52,2.47,1.17,1.33,1.26,14.37,16.04,13.68,16.39,15.23,17.46,15.59,17.04,3,3,3,2,1,,,,
51507,10/4/1999,20.10.173,3.10.116,20,10173,3,10116,11,3,1,3/6/2000,100,5.81,5.95,5.26,6.09,5.19,4.33,4.05,7.82,3.54,3.52,1.71,1.91,1.76,19.79,22.2,18.91,25.78,21.78,25.05,21.49,28.06,3,3,3,3,0,,,,
51507,10/4/1999,20.10.173,3.10.116,20,10173,3,10116,11,1,2,3/14/2000,108,4.62,4.6,4.12,4.41,4.2,3.85,3.85,7.5,3.75,3.78,1.55,1.74,1.66,17.26,18.36,17.2,22.12,17.91,21.76,18.44,23.67,3,3,3,3,0,,,,
51508,10/4/1999,48.10.064,62.10.127,48,10064,62,10127,12,1,1,1/19/2000,53,5.31,5.86,4.98,3.79,4.21,3.39,3.99,6.84,3.01,3.76,1.55,1.64,1.47,18.05,21.07,17.85,21.28,17.01,22.58,17.63,20.04,3,3,3,2,0,12.08,12.01,4,
51508,10/4/1999,48.10.064,62.10.127,48,10064,62,10127,12,1,2,1/25/2000,59,4.5,5.72,3.99,5.64,4.9,3.28,3.32,6.01,2.99,2.83,1.29,1.29,1.28,17.8,20.91,18.1,18.95,16.1,20.9,16.81,16.99,3,3,3,2,0,,,,
51509,10/4/1999,20.10.173,34.10.109,20,10173,34,10109,11,1,1,2/22/2000,87,4.03,4.6,3.79,4.67,3.58,3.58,3.21,5.92,2.45,2.55,1.2,1.11,1.13,16.15,18.86,15.97,18.43,16.47,19.61,16.28,19.11,3,3,2,3,0,12.79,12.81,4,
51509,10/4/1999,20.10.173,34.10.109,20,10173,34,10109,11,3,2,3/28/2000,122,3.64,4.27,3.61,4.41,3.81,3.53,4.17,6.93,3.32,3.24,1.47,1.51,1.58,15.18,17.26,14.96,20.18,17.26,19,16.08,20.5,3,3,3,1,0,,,,
51510,10/4/1999,10.10.052,11.10.143,10,10052,11,10143,12,1,1,3/29/2000,123,4.3,5.06,4.32,4.5,3.71,4.73,3.56,7.58,3.75,3.48,1.26,1.25,1.28,17.3,20.28,17.96,20.54,18.57,21.26,18.64,22.44,3,3,3,1,0,12.44,12.54,4,
51510,10/4/1999,10.10.052,11.10.143,10,10052,11,10143,12,1,2,3/29/2000,123,4.21,4.52,3.74,4.45,3.11,4.12,3.44,6.9,3.49,3.67,1.38,1.44,1.32,15.62,17.64,16.03,18.96,16.44,19.79,16.29,20.55,3,3,3,2,0,,,,
51511,10/4/1999,78.10.200,31.10.107,78,10200,31,10107,12,1,1,2/22/2000,87,3.37,5.04,3.73,3.86,2.64,2.81,3.71,6.1,2.59,1.91,1.32,1.22,1.34,12.52,15.13,14.23,16.96,14.53,17,15.12,17.74,3,3,3,3,0,,,,
51511,10/4/1999,78.10.200,31.10.107,78,10200,31,10107,12,1,2,4/2/2000,127,4.98,5.37,4.62,4.62,3.04,4.11,4.09,7.44,3.76,3.28,1.79,1.63,1.75,16.76,17.95,16.92,21.79,18.2,20.79,18.29,22.42,3,3,3,2,0,,,,
51512,10/4/1999,34.10.109,61.10.125,34,10109,61,10125,11,1,1,2/3/2000,68,4.54,5.16,4.31,3.99,2.59,2.79,3.5,5.3,1.3,2.12,1.3,1.23,1.31,17.34,21.45,18.6,18.76,19.15,22.24,19.27,18.56,3,3,3,1,0,9.41,9.58,4,
51512,10/4/1999,34.10.109,61.10.125,34,10109,61,10125,11,1,2,3/9/2000,103,4.68,6.19,3.8,4.99,3.47,3.89,4.73,7.85,3.16,3.36,1.61,1.57,1.58,16,20.09,17.74,21.35,19.63,23.9,19.6,22.15,2,3,3,1,0,,,,
51513,10/4/1999,11.10.143,10.10.052,11,10143,10,10052,12,1,1,3/17/2000,111,4.56,5.91,4.56,4.78,4.05,3.67,3.72,6.87,3.06,2.54,1.54,1.69,1.65,16.86,19.66,15.52,21.24,17.01,21.73,18.01,21.36,3,3,3,1,0,11.98,12.29,4,
51514,10/4/1999,78.10.200,62.10.127,78,10200,62,10127,12,1,1,2/28/2000,93,4.75,5.16,3.93,4.74,3.02,3.45,3.15,6.15,2.61,2.59,1.31,1.3,1.19,20.53,22.67,19.43,21.1,17.92,22.82,19.35,20.6,3,3,3,1,0,13.53,13.33,4,
51514,10/4/1999,78.10.200,62.10.127,78,10200,62,10127,12,1,2,3/13/2000,107,3.71,4.78,3.57,4.79,3.18,3.73,4.19,7.28,3.06,3.17,1.54,1.68,1.41,17.48,20.21,17.92,21.25,19.22,23.98,19.83,22.34,3,3,3,1,0,,,,
51516,10/7/1999,3.10.116,61.10.125,3,10116,61,10125,11,2,1,9/4/2000,282,5.19,6.02,5.01,5.08,4.33,3.6,3.86,7.66,3.49,3.5,1.47,1.46,1.42,18.94,21.58,19.16,25.55,21.75,25.92,20.67,28.38,4,3,2,2,0,,,,
51518,10/7/1999,34.10.109,20.10.173,34,10109,20,10173,11,1,1,6/4/2000,190,2.11,2.87,2.58,4.29,2.99,2.99,2.44,5.2,2.52,2.04,1.15,1.14,1.13,12.94,13.24,12.37,13.46,12.84,15.71,12.33,13.86,3,2,3,2,0,11.18,,13,
51518,10/7/1999,34.10.109,20.10.173,34,10109,20,10173,11,1,2,9/21/2000,299,3.11,4.54,3.91,4.27,3.03,3.39,3.42,6.69,2.57,1.97,1.55,1.45,1.33,16.5,18.34,15.78,20.64,16.69,20.53,16.94,20.77,3,3,3,1,0,,,,
51519,10/7/1999,76.10.197,71.10.196,76,10197,71,10196,8,2,1,9/11/2000,289,4.31,5.79,4.78,4.44,2.61,3.55,3.91,6.66,2.94,3.14,1.36,1.38,1.36,16.96,17.4,15.77,20.99,17.86,19.01,16.95,21.48,3,3,3,2,0,12.76,12.97,12,
51519,10/7/1999,76.10.197,71.10.196,76,10197,71,10196,8,1,2,9/14/2000,292,4.15,4.25,3.47,5.15,2.69,3.55,4.01,6.68,2.76,2.71,1.36,1.42,1.29,15.73,17.09,15.33,18.79,16.06,18.92,15.93,18.72,3,3,3,1,0,,,,
51520,10/9/1999,34.10.109,20.10.173,34,10109,20,10173,11,3,1,3/27/2000,121,3.4,4.42,2.79,4.18,2.24,3.45,4.46,6.71,2.65,2.73,1.44,1.44,1.35,14.88,15.58,14.83,18.89,15.38,19.48,16.8,19.42,3,3,3,2,0,15.15,14.4,10,
51520,10/9/1999,34.10.109,20.10.173,34,10109,20,10173,11,1,2,5/17/2000,172,3.63,4.15,3.57,3.5,3.18,3.58,3.4,6.46,2.79,2.83,1.36,1.33,1.37,14.27,14.64,14.3,18.49,14.35,15.11,13.68,17.1,3,3,3,2,0,,,,
51522,10/9/1999,20.10.173,80.10.065,20,10173,80,10065,11,1,1,3/8/2000,102,4.75,5.61,4.18,4.8,4,4.37,3.61,7.14,3.09,3.15,1.25,1.3,1.29,17.66,21.82,17.84,22.4,20.83,24.38,20.33,23.79,3,3,3,1,0,14.72,14.9,16,
51522,10/9/1999,20.10.173,80.10.065,20,10173,80,10065,11,1,2,3/23/2000,117,3.96,4.95,3.79,5.5,4.67,3.83,4.4,7.3,3.12,3.31,1.28,1.37,1.27,16.38,18.81,17.79,22.87,19.07,22.26,19.52,23.04,3,3,3,1,0,,,,
51523,10/9/1999,20.10.173,75.10.038,20,10173,75,10038,11,2,1,2/23/2000,88,5.56,5.26,3.96,4.39,4.78,3.76,4.48,7.27,2.73,3.02,1.36,1.4,1.37,16.3,19.04,17.48,21.36,16.01,18.88,16.87,19.43,3,3,3,2,0,14.37,,16,
51523,10/9/1999,20.10.173,75.10.038,20,10173,75,10038,11,1,2,2/29/2000,94,3.5,4.68,3.73,4.32,2.11,3.49,3.03,6.46,2.78,2.3,1.29,1.14,1.16,15.15,16.94,15.06,17.3,17.35,20.19,16.5,19.57,2,3,2,1,0,,,,
51524,10/9/1999,11.10.143,31.10.107,11,10143,31,10107,12,1,1,3/13/2000,107,4.32,4.3,3.77,4.65,3.56,3.54,3.74,6.6,2.94,3.16,1.72,1.64,1.76,15.98,19.19,17.84,21.4,18.53,22.92,17.88,22.3,3,3,3,4,0,15.4,15.84,16,
51524,10/9/1999,11.10.143,31.10.107,11,10143,31,10107,12,1,2,3/17/2000,111,3.11,4.32,3.57,4.8,2.57,3.14,2.86,6.01,2.72,2.19,1.26,1.52,1.4,15.45,16.62,14.97,18.09,15.85,19.46,15.77,19.06,3,3,3,3,0,,,,
51525,10/9/1999,2.10.018,15.10.007,2,10018,15,10007,4,3,1,3/15/2000,109,5.16,5.58,4.36,5.17,5.71,3.71,3.53,6.86,3.31,3.09,1.61,1.65,1.58,19.65,23.26,19.24,24.57,21.22,25.48,20.9,25.6,3,3,3,4,0,16.75,16.45,16,
51525,10/9/1999,2.10.018,15.10.007,2,10018,15,10007,4,1,2,3/16/2000,110,4.22,5.5,3.54,4.59,3.86,3.6,3.81,7.07,3.23,3.29,1.47,1.58,1.52,16.29,18.3,16.67,19.69,16.87,19.95,17.02,19.64,3,3,3,3,0,,,,
51526,10/9/1999,14.10.054,14.10.054,14,10054,14,10054,2,3,1,2/3/2000,68,3.76,5.08,3.53,4.89,3.54,3.34,3.38,5.94,1.9,2.37,1.27,1.11,1.13,16.46,21.32,18.08,20.6,18.99,21.54,18.51,20.54,2,3,3,1,1,15.3,15.72,16,
51526,10/9/1999,14.10.054,14.10.054,14,10054,14,10054,2,2,2,2/9/2000,74,3.84,4.47,3.75,4.35,3.4,3.28,3.19,6.4,2.94,2.87,1.19,1.17,1.12,16.47,19.5,18.57,20.71,17.26,22.03,18.18,21.17,3,3,3,2,1,,,,
51527,10/9/1999,27.10.181,68.10.090,27,10181,68,10090,5,3,1,3/27/2000,121,3.78,5.94,4.27,5.58,2.46,4.13,4.03,7.04,3.01,3.15,1.59,1.5,1.5,13.97,17.58,15.09,21.49,17.68,20.93,17.96,22.26,3,3,3,1,0,18.23,17.64,16,
51527,10/9/1999,27.10.181,68.10.090,27,10181,68,10090,5,1,2,4/6/2000,131,5.18,6.77,4.64,4.63,3.6,3.34,3.19,6.41,2.85,2.68,1.43,1.38,1.37,15.11,18.23,16.73,21.82,16.06,21.1,16.81,22.32,3,3,3,2,0,,,,
51529,10/14/1999,83.10.075,83.10.075,83,10075,83,10075,1,2,1,3/20/2000,114,3.95,5.01,3.58,5.23,3.32,3.34,3.18,6.35,2.88,2.16,1.29,1.34,1.34,17.64,20.24,19.03,21.7,17.66,20.7,18.67,21.18,3,3,3,1,1,21.1,20.58,11,
51529,10/14/1999,83.10.075,83.10.075,83,10075,83,10075,1,1,2,3/23/2000,117,5.1,5.1,4.07,4.9,3.66,3.4,3.42,6.47,2.94,3.13,1.31,1.49,1.25,15.55,18.39,14.88,20.74,16.67,19.43,16.75,20.42,3,3,3,2,1,,,,
51531,10/14/1999,6.10.069,6.10.069,6,10069,6,10069,7,3,1,2/25/2000,90,4.63,5.59,4.86,4.74,3.91,4.07,3.71,7.14,2.97,2.94,1.55,1.74,1.74,17.52,20.9,18.19,22.78,19.43,22.87,19.19,22.67,2,3,3,4,1,19.42,19.4,11,1 add. St. fl. Gl. R
51531,10/14/1999,6.10.069,6.10.069,6,10069,6,10069,7,1,2,3/13/2000,107,4.57,5.03,4.12,4.54,3.25,3.69,4.79,7.96,3.28,4.12,1.7,1.59,1.76,17.76,20.56,18.5,21.63,19.58,22.56,19.83,22.73,3,3,3,2,1,,,,
51532,10/14/1999,34.10.109,34.10.109,34,10109,34,10109,11,1,1,2/23/2000,88,4.8,6.79,4.85,4.7,3.62,3.57,3.87,6.95,2.84,2.73,1.74,1.73,1.7,19.24,22.68,19.62,23.24,20.44,22.67,19.53,23.62,3,3,3,3,1,15.13,12.13,11,
51532,10/14/1999,34.10.109,34.10.109,34,10109,34,10109,11,1,2,4/4/2000,129,4.72,5.01,4.04,3.87,3.38,3.26,2.99,6.04,2.13,2.03,1.4,1.28,1.4,13.18,15.28,13.75,15.76,15.61,18.78,15.78,18.06,3,3,3,3,1,,,,
51533,10/14/1999,80.10.065,34.10.109,80,10065,34,10109,11,1,1,3/9/2000,103,3.83,4.94,4.68,5.07,2.42,4.06,3.91,7.29,3.2,3.15,1.55,1.65,1.67,17.18,18.98,15.65,20.61,17.94,20.7,18.05,20.06,3,3,2,1,0,20.77,21.78,11,
51533,10/14/1999,80.10.065,34.10.109,80,10065,34,10109,11,1,2,3/23/2000,117,,4.74,4.52,5,1.15,3.4,3.77,6.15,2.94,2.73,,1.41,1.36,14.95,16.8,15.78,17.81,17.73,20.44,17.39,18.65,3,3,3,1,0,,,,
51534,10/14/1999,19.10.172,7.10.061,19,10172,7,10061,1,3,1,1/26/2000,60,3.31,4.25,3.38,4.19,2.54,2.67,3.09,5.67,2.19,1.88,1.15,1.05,1.12,17.87,19.83,17.89,18.75,18.62,22.18,18.39,18.64,2,3,2,1,0,19.86,18.66,11,
51534,10/14/1999,19.10.172,7.10.061,19,10172,7,10061,1,3,2,1/31/2000,65,3.65,4.43,3.41,4.03,2.76,3.54,2.88,6.34,2.65,2.78,1.21,1.3,1.28,18.83,20.5,19.17,21.92,18.82,22.11,18.64,20.64,3,3,2,2,0,,,,
51535,10/14/1999,82.10.133,15.10.007,82,10133,15,10007,4,1,1,3/5/2000,99,4.06,5.56,4.51,3.89,4.75,4.24,3.72,7.26,3.31,2.94,1.43,1.45,1.32,16.7,22.09,18.55,21.78,20.13,25.27,19.9,24.12,3,3,3,3,0,21.1,21.3,11,
51535,10/14/1999,82.10.133,15.10.007,82,10133,15,10007,4,1,2,3/27/2000,121,4.97,5.35,4.39,4.52,2.88,3.43,3.71,6.55,3.43,3.08,1.23,1.31,1.19,15.07,18.05,13.23,19.98,15.66,20.48,17.06,20.96,3,3,3,2,0,,,,
51536,10/14/1999,65.10.131,27.10.181,65,10131,27,10181,5,1,1,3/23/2000,117,3.04,5.36,3.93,4.78,3.54,3.9,4.38,7.22,3.53,3.64,1.44,1.39,1.51,15.89,16.91,15.56,19.66,17.22,20.65,16.59,20.61,3,3,3,1,0,20.97,20.87,11,
51536,10/14/1999,65.10.131,27.10.181,65,10131,27,10181,5,1,2,5/24/2000,179,4.26,5.53,4.32,4.27,2.72,2.71,2.69,5.89,2.21,2.4,1.51,1.51,1.42,15.39,15.79,15.76,19.7,16.13,18.54,16.25,20.04,3,3,3,2,0,,,,
51538,10/14/1999,70.10.139,70.10.139,70,10139,70,10139,10,1,1,2/25/2000,90,5.62,7.46,5.26,4.65,4.49,3.63,4.02,6.94,3.36,3.47,1.41,1.57,1.46,20.35,23.18,19.95,24.89,20.7,27.3,21.19,28.53,2,3,3,3,1,12.68,12.91,5,
51538,10/14/1999,70.10.139,70.10.139,70,10139,70,10139,10,1,2,3/2/2000,96,4.32,6.19,5.07,4.64,3.65,2.89,3.45,5.87,2.11,2.85,1.32,1.3,1.31,16.81,20.31,16.47,21.05,18.02,22.05,17.75,21.64,3,3,3,1,1,,,,
51540,10/14/1999,2.10.018,2.10.018,2,10018,2,10018,4,1,1,2/23/2000,88,6,6.96,5.26,4.13,5.61,4.19,4.36,7.67,2.6,2.45,1.73,1.66,1.68,19.31,22.24,18.07,24.85,21.54,25.4,21.76,27.06,3,3,3,4,1,9.58,9.54,5,
51540,10/14/1999,2.10.018,2.10.018,2,10018,2,10018,4,3,2,3/15/2000,109,4.69,5.26,4.42,5.07,5.77,3.43,3.49,6.66,1.98,3.02,1.75,1.72,1.72,18.3,21.01,18.75,22.38,20.01,22.96,20.17,24.62,3,3,3,3,1,,,,
51541,10/14/1999,27.10.181,27.10.181,27,10181,27,10181,5,1,1,2/29/2000,94,4.43,6.19,4.15,5.22,3.09,3.93,4.86,7.76,3.6,3.39,1.49,1.68,1.63,16.21,19.46,17.8,21.68,18.69,22.99,17.2,22.68,3,3,3,2,1,10.69,10.51,5,
51541,10/14/1999,27.10.181,27.10.181,27,10181,27,10181,5,1,2,3/16/2000,110,4.79,5.14,4.12,5.11,2.28,4.11,3.97,7.57,3.2,3.31,1.71,1.7,1.63,16.42,17.27,15.89,20.69,17.17,18.49,16.93,20.48,3,3,3,1,1,,,,
51542,10/14/1999,36.10.112,8.10.071,36,10112,8,10071,8,1,1,1/31/2000,65,3.25,4.2,3.38,4.09,3.25,2.56,3.06,5.08,2.25,2.06,1.06,1.17,1.2,15.04,19.56,16.69,19.17,16.39,19.27,17.03,18.41,3,3,3,2,0,13.04,13.01,5,
51542,10/14/1999,36.10.112,8.10.071,36,10112,8,10071,8,1,2,3/30/2000,124,4.98,5.57,3.85,4.62,1.44,3.44,3.67,6.49,3.07,2.43,1.61,1.64,1.68,15.02,17.12,14.5,18.64,16.62,19.46,17.29,20.14,2,3,3,3,0,,,,
51543,10/14/1999,71.10.196,21.10.175,71,10196,21,10175,8,2,1,3/5/2000,99,5.22,5.63,4.14,5.35,3.51,2.81,3.01,5.42,2.01,2.28,1.49,1.39,1.45,19.81,23.56,22.36,20.93,22.02,24.57,21.74,21.61,3,3,3,1,0,13.52,14.29,5,
51543,10/14/1999,71.10.196,21.10.175,71,10196,21,10175,8,1,2,3/16/2000,110,3.86,5.94,5.43,4.91,4.62,4.29,3.95,7.75,3.37,3.27,1.7,1.71,1.65,17.72,20.81,18.8,23.2,19.73,23.23,20.41,23.69,3,3,3,2,0,,,,
51544,10/14/1999,26.10.103,19.10.172,26,10103,19,10172,1,1,1,2/29/2000,94,4.06,4.33,3.93,4.31,2.15,2.85,3.47,6.54,1.56,2.08,1.15,1.34,1.1,16.8,20.11,17.35,19.94,18.62,22.54,18.79,21.8,3,3,3,2,0,9.9,10.2,5,
51544,10/14/1999,26.10.103,19.10.172,26,10103,19,10172,1,3,2,3/21/2000,115,4.83,4.9,3.46,4.91,4.67,4.31,4.29,7.46,3.07,3.57,1.42,1.46,1.33,20.39,22.05,19.92,24.66,20.85,23.45,20.64,25.67,3,3,3,3,0,,,,
51545,10/14/1999,59.10.030,12.10.167,59,10030,12,10167,2,1,1,1/18/2000,52,4.05,4.84,4.02,3.49,3.64,2.1,2.75,4.99,1.87,1.95,1.07,0.97,0.98,18.63,19.64,18.4,19.89,19,22.64,18.9,21.46,3,3,3,2,0,11.16,11.04,5,
51545,10/14/1999,59.10.030,12.10.167,59,10030,12,10167,2,1,2,1/28/2000,62,4.51,5.18,4.31,4.43,2.84,3.29,3.33,6.08,2.7,2.59,1.24,1.24,1.02,20.61,21.74,19.31,22.33,19.99,23.2,18.76,20.63,3,3,3,1,0,,,,
51546,10/14/1999,46.10.121,27.10.181,46,10121,27,10181,5,2,1,2/17/2000,82,5.4,5.95,5.18,5.05,3.24,3.77,4.15,7.02,3.35,3.25,1.46,1.42,1.36,17.37,20.29,16.52,24.09,19.94,22.68,19.6,25.62,3,3,3,3,0,9.94,9.45,5,
51546,10/14/1999,46.10.121,27.10.181,46,10121,27,10181,5,1,2,2/18/2000,83,4.68,5.32,4.31,4.76,2.89,3.17,3.53,6.29,3.45,3.22,1.36,1.36,1.26,15.63,18.19,16.48,20.55,16.75,20.26,17.2,20.98,3,3,3,2,0,,,,
51547,10/14/1999,71.10.196,36.10.112,71,10196,36,10112,8,1,1,3/6/2000,100,4.17,5.15,3.87,5.12,2.58,3.25,4.15,6.38,2.66,2.68,1.42,1.5,1.4,14.03,16.19,14.83,18.33,14.76,17.26,14.35,18.41,3,3,3,3,0,8.01,7.9,5,
51547,10/14/1999,71.10.196,36.10.112,71,10196,36,10112,8,1,2,3/20/2000,114,3.6,4.61,3.63,4.92,4.58,3.22,3.21,6.28,2.54,2.15,1.4,1.48,1.39,15.32,17.53,15.58,18.13,14.72,16.65,14.97,17.03,3,3,3,2,0,,,,
51548,10/14/1999,26.10.103,83.10.075,26,10103,83,10075,1,1,1,4/5/2000,130,4.3,4.3,4.19,3.8,4.76,3.02,3.49,6.35,3.05,2.87,1.21,1.21,1.23,16.67,18.2,17.06,19.89,16.62,20.42,16.79,20.73,3,3,3,3,0,14.45,13.95,11,
51548,10/14/1999,26.10.103,83.10.075,26,10103,83,10075,1,1,2,4/6/2000,131,4.25,4.35,3.29,4.6,2.77,3,3.4,6.19,2.86,2.72,1.15,1.1,1.2,14.48,17.03,14.52,18.88,15.82,19.23,17,18.9,3,3,3,1,0,,,,
51553,10/14/1999,48.10.064,62.10.127,48,10064,62,10127,12,1,1,3/28/2000,122,3.74,4.98,3.61,5.08,2.78,2.88,3.01,5.49,2.73,2.92,1.15,0.99,1.01,13.86,16.73,14.37,17.64,15.29,19.07,15.16,17.41,3,3,3,1,0,11.33,14.26,11,
51553,10/14/1999,48.10.064,62.10.127,48,10064,62,10127,12,3,2,4/8/2000,133,4.95,6.54,5.05,5.34,3.42,3.14,3.19,6.3,2.98,3.16,1.28,1.32,1.42,18.53,20.65,18.4,21.64,18.29,22.39,18.98,20.73,3,3,3,2,0,,,,
51554,10/15/1999,71.10.196,8.10.071,71,10196,8,10071,8,2,1,3/2/2000,96,4.94,5.79,4.54,4.21,6.32,3.37,3.37,6.32,3.13,3,1.55,1.51,1.69,16.29,20.18,18.86,21.74,20.83,22.2,20.73,24.89,3,3,3,3,0,16.53,15.95,10,
51554,10/15/1999,71.10.196,8.10.071,71,10196,8,10071,8,1,2,3/8/2000,102,5.57,5.98,4.63,5.25,2.67,3.11,3.04,5.82,2.36,2.2,1.57,1.33,1.48,17.07,19.04,18.33,21.56,17.82,22.3,19.28,23.4,3,3,3,1,0,,,,
51555,10/15/1999,83.10.075,84.10.040,83,10075,84,10040,1,1,1,3/24/2000,118,4.84,5.34,4.5,4.67,3.53,4.77,3.43,7.55,3.56,3.63,1.42,1.46,1.4,19.25,19.46,16.49,22.86,19.35,22.34,18.8,23.73,3,3,3,2,0,8.43,11.78,10,
51555,10/15/1999,83.10.075,84.10.040,83,10075,84,10040,1,1,2,3/28/2000,122,3.6,4.2,3.2,4.28,4.18,2.91,3.07,5.45,2.52,2,1.08,1.18,1.06,16.79,18.13,16.01,19.73,18.66,21.34,18.02,20.91,3,3,3,1,0,,,,
51556,10/15/1999,83.10.075,83.10.075,83,10075,83,10075,1,1,1,2/28/2000,93,3.15,3.83,3.59,3.98,2.82,3.36,3.59,6.61,2.78,2.94,1.43,1.44,1.48,13.09,16.94,15.96,18.46,14.64,17.76,14.63,17.67,3,3,3,4,1,14.93,15.37,10,
51556,10/15/1999,83.10.075,83.10.075,83,10075,83,10075,1,2,2,4/27/2000,152,4.53,5.67,3.84,4.49,3.24,3.71,3.4,6.74,3.19,3.2,1.28,1.32,1.37,15.34,16.43,15.35,19.7,14.74,17.92,13.29,19.02,3,3,3,3,1,,,,
51559,10/15/1999,80.10.065,34.10.109,80,10065,34,10109,11,3,1,3/29/2000,123,4.42,5.1,3.96,5.43,3.67,4,3.8,7.5,3.66,3.75,1.68,1.66,1.68,16.6,18.54,16.83,20.75,16.47,19.65,17.16,20.15,3,3,3,3,0,13.16,13.25,9,
51559,10/15/1999,80.10.065,34.10.109,80,10065,34,10109,11,1,2,4/3/2000,128,4.27,4.56,3.73,4.92,2.38,3.39,4.16,6.88,2.97,3.07,1.48,1.55,1.4,14.49,16.58,15.04,18.89,16.51,18.61,14.85,18.5,3,3,3,2,0,,,,
51560,10/15/1999,83.10.075,26.10.103,83,10075,26,10103,1,2,1,3/17/2000,111,4.19,4.88,4.05,4.72,3.54,3.52,4.35,7.44,3.8,3.4,1.59,1.66,1.59,18.27,19.93,18.01,21.7,18.71,20.94,17.52,22.42,3,3,3,3,0,15.25,15.16,9,
51560,10/15/1999,83.10.075,26.10.103,83,10075,26,10103,1,1,2,3/23/2000,117,3.83,4.83,4.03,4.79,4.53,3.31,2.9,6.49,3.02,2.92,1.32,1.34,1.28,18.5,18.83,16.84,21.99,17.44,20.48,17.16,20.17,3,3,3,1,0,,,,
51561,10/15/1999,8.10.071,71.10.196,8,10071,71,10196,8,1,1,1/17/2000,51,3.52,4.33,3.09,4.07,3.53,2.47,2.72,5.12,2.15,1.93,1.11,1.15,1.07,17.61,19.53,16.92,17.91,16.9,18.44,15.95,16.45,3,3,3,2,0,10.62,10.29,9,
