"";"species";"g";"ntraits";"d";"pop";"dims";"ndims";"traitgroups";"emean";"emin";"emax";"cmean";"div";"edelta";"cdelta";"theta"
"321";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONPG";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;15,5801383580587;1,40560765586129;0,634813090299132;64,8351992420842
"322";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONRO";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;12,922239375312;1,40566063049359;0,671516004034675;66,9440972952322
"323";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONRP";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;5,13795333128169;2,19940694977872;0,555197333199217;46,1200489685795
"324";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONTI";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;6,42862791974382;1,22832283779028;0,698765481610506;72,4145840643797
"325";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONWH";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;15,0172366566518;1,56009368074464;0,981100383120153;65,2848523892322
"326";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"PACL";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;8,88758300510211;2,62135648002553;1,70425669726368;44,0075523763468
"327";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"PASR";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;12,8987132623948;2,82619969536128;1,20856797094381;38,0771166465721
"328";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"B";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;1,81616337289036;0,656422077493532;0,584906246855017;17,3992503930535
"329";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"C";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;3,24786187849314;0,6372863262471;0,545134507674547;21,0734284854717
"330";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"Z";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;5,40045667987385;0,641582527203378;0,553585586800198;20,2974527951429
